# nyaa/2162449 [VCB-Studio] SANDA 变身圣诞老人 / SANDA 10-bit 1080p HEVC BDRip [Fin]
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251210] ｢アダルトチックチルドレン｣／yama (flac+webp)/SRCL-13458.log	3482
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251210] ｢アダルトチックチルドレン｣／yama [24bit_48kHz] (flac)/01. アダルトチックチルドレン.flac	42886758
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251210] ｢アダルトチックチルドレン｣／yama [24bit_48kHz] (flac)/02. midnight.flac	44983910
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251210] ｢アダルトチックチルドレン｣／yama [24bit_48kHz] (flac)/03. shadow dance.flac	36909875
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/01. 多幸感.flac	15623782
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/02. Silent Night.flac	29464986
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/03. メインテーマ.flac	27367834
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/04. メインテーマ2.flac	22544384
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/05. ミステリアス.flac	19398656
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/06. 三田・冬村・甘矢.flac	16986931
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/07. 小野のテーマ.flac	29150413
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/08. 小野のテーマ2.flac	16357786
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/09. 大渋のテーマ.flac	16672358
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/10. 大渋のテーマ2.flac	20342374
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/11. 柳生田のテーマ.flac	17720934
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/12. 風音二胡のテーマ.flac	18035507
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/13. 生田目のテーマ.flac	20342374
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/14. 多幸感2.flac	25165824
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/15. サスペンス1.flac	22020096
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/16. サスペンス2.flac	17406362
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/17. サスペンス3.flac	29779558
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/18. サスペンス4.flac	23592960
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/19. 不気味.flac	19922944
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/20. ピンチ.flac	16882074
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/21. 心配・不安.flac	8388608
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/22. 真実.flac	21705523
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/23. 心情.flac	15099494
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/24. アクション.flac	10276045
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/25. バトル1.flac	15833498
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/26. バトル2.0.flac	16986931
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/27. バトル2.1.flac	32820429
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/28. バトル3.flac	10171187
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/29. バトル4.flac	26214400
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/30. 情景.flac	12268339
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/31. 日常1.flac	14155776
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/32. 日常2.0.flac	12897485
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/33. 日常2.1.flac	12792627
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/34. 日常3.flac	11953766
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/35. 鉄留十予.flac	11639194
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/36. 大人か子供か.flac	23697818
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/37. 複雑な気持ち.flac	31562138
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/38. 決意.flac	31562138
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/39. 執着心.flac	7864320
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/40. 孤独.flac	18769510
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/41. 悲しみ.flac	18664653
[VCB-Studio] SANDA [Ma10p_1080p]/CDs/[251220] Original Soundtrack／FPM [24bit_48kHz] (flac)/42. 大黒愛護学園校歌.flac	10800333
[VCB-Studio] SANDA [Ma10p_1080p]/SPs/[VCB-Studio] SANDA [Menu01].png	2306867
[VCB-Studio] SANDA [Ma10p_1080p]/SPs/[VCB-Studio] SANDA [Menu02].png	2516582
[VCB-Studio] SANDA [Ma10p_1080p]/SPs/[VCB-Studio] SANDA [NCED][Ma10p_1080p][x265_flac].mkv	44354765
[VCB-Studio] SANDA [Ma10p_1080p]/SPs/[VCB-Studio] SANDA [NCOP][Ma10p_1080p][x265_flac].mkv	435788186
[VCB-Studio] SANDA [Ma10p_1080p]/SPs/[VCB-Studio] SANDA [PV01][Ma10p_1080p][x265_flac].mkv	57147392
[VCB-Studio] SANDA [Ma10p_1080p]/SPs/[VCB-Studio] SANDA [PV02][Ma10p_1080p][x265_flac].mkv	70359450
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.1/BD.webp	4718592
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.1/Booklet_01.webp	8388608
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.1/Booklet_02.webp	4718592
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.1/Booklet_03.webp	4299162
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.1/Booklet_04.webp	5976883
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.1/Booklet_05.webp	6291456
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.1/Booklet_06.webp	5347738
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.1/Booklet_07.webp	2306867
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.1/Booklet_08.webp	9646899
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.1/Jacket_Back,Spine.webp	9856614
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.1/Jacket_Spine,Front.webp	9122611
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.1/Strip_Front,Bottom,Back.webp	2202010
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.2/BD.webp	4089446
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.2/Booklet_01.webp	6920602
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.2/Booklet_02.webp	4299162
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.2/Booklet_03.webp	4194304
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.2/Booklet_04.webp	5557453
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.2/Booklet_05.webp	5452595
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.2/Booklet_06.webp	8388608
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.2/Booklet_07.webp	3670016
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.2/Booklet_08.webp	4718592
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.2/Jacket_Back,Spine.webp	8703181
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.2/Jacket_Spine,Front.webp	7654605
[VCB-Studio] SANDA [Ma10p_1080p]/Scans/Vol.2/Strip_Front,Bottom,Back.webp	1992294
[VCB-Studio] SANDA [Ma10p_1080p]/[VCB-Studio] SANDA [01][Ma10p_1080p][x265_flac_aac].mkv	1610612736
[VCB-Studio] SANDA [Ma10p_1080p]/[VCB-Studio] SANDA [02][Ma10p_1080p][x265_flac].mkv	1610612736
[VCB-Studio] SANDA [Ma10p_1080p]/[VCB-Studio] SANDA [03][Ma10p_1080p][x265_flac].mkv	1503238554
[VCB-Studio] SANDA [Ma10p_1080p]/[VCB-Studio] SANDA [04][Ma10p_1080p][x265_flac].mkv	1395864371
[VCB-Studio] SANDA [Ma10p_1080p]/[VCB-Studio] SANDA [05][Ma10p_1080p][x265_flac].mkv	1610612736
[VCB-Studio] SANDA [Ma10p_1080p]/[VCB-Studio] SANDA [06][Ma10p_1080p][x265_flac].mkv	1610612736
[VCB-Studio] SANDA [Ma10p_1080p]/[VCB-Studio] SANDA [07][Ma10p_1080p][x265_flac].mkv	1395864371
[VCB-Studio] SANDA [Ma10p_1080p]/[VCB-Studio] SANDA [08][Ma10p_1080p][x265_flac].mkv	1395864371
[VCB-Studio] SANDA [Ma10p_1080p]/[VCB-Studio] SANDA [09][Ma10p_1080p][x265_flac].mkv	1395864371
[VCB-Studio] SANDA [Ma10p_1080p]/[VCB-Studio] SANDA [10][Ma10p_1080p][x265_flac].mkv	1395864371
[VCB-Studio] SANDA [Ma10p_1080p]/[VCB-Studio] SANDA [11][Ma10p_1080p][x265_flac].mkv	1503238554
[VCB-Studio] SANDA [Ma10p_1080p]/[VCB-Studio] SANDA [12][Ma10p_1080p][x265_flac_aac].mkv	1610612736
